key,0,1
225,"TEXT_FESGSC001_02133_ROLAND_000_104","……では、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>様が
真相に見事辿り着いたことを祝して！"
226,"TEXT_FESGSC001_02133_OLLIER_100_105","事件も無事に解決したことですし、
初めにお話していた場所まで一旦戻るとしましょうか。
先に向かっていますので、冒険者さんも後からお越しください。"
227,"TEXT_FESGSC001_02133_OLLIER_000_110","お陰様で、事件を無事に解決できました！
ご協力、本当にありがとうございました！"
228,"TEXT_FESGSC001_02133_OLLIER_100_110","あんなことが起きてしまって、新しい催しを、
体験していただくどころではなくなってしまいましたね……。
また日を改めて、ぜひ参加しにいらしてください！"
229,"TEXT_FESGSC001_02133_ROLAND_000_111","先ほど、物々しい雰囲気の者たちとすれ違いましたが……
もしや、従業員に囲まれていた、あの者が犯人だったのですか？"
230,"TEXT_FESGSC001_02133_OLLIER_000_112","はい！
見事、お客様が解決してくださいました！"
231,"TEXT_FESGSC001_02133_ROLAND_000_113","なんですと！？
ご協力いただき、本当にありがとうございます。
従業員に報酬を用意させますので、ぜひお受け取りください！"
232,"TEXT_FESGSC001_02133_ROLAND_000_114","オリアーもご苦労様でした。
引き続き、事態の収拾をお願いできますか？"
233,"TEXT_FESGSC001_02133_ROLAND_000_115","では、我々はこれにて失礼いたします。
引き続き、ごゆっくりお楽しみください！"
234,"TEXT_FESGSC001_02133_OLLIER_000_116","申し訳ございません、騙すつもりはなかったのですが……。"
235,"TEXT_FESGSC001_02133_ROLAND_000_117","いやはや……改めてですが、真相に辿り着くとは、
さすがは<Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>様！"
236,"TEXT_FESGSC001_02133_GODBERT_000_118","(-？？？？-)どうやら、真相を見破られてしまったようですな、ローランド。"
237,"TEXT_FESGSC001_02133_GODBERT_000_119","ホッホッホゥ！
我々が新しく準備している催しはいかがでしたかな？"
238,"TEXT_FESGSC001_02133_GODBERT_000_120","事件を解決に導くという「事件屋」に着想を得て、
オーナーの私自ら企画したものの、
熟練冒険者の前には形無しですな！　ハッハッハッ！"
239,"TEXT_FESGSC001_02133_ROLAND_000_121","いやはや、もう一度、演技を見直した方が良いかもしれません。
ひとまず参加していただいたお礼の品を用意していますので、
こちらの従業員より、案内を受けてください！"
240,"TEXT_FESGSC001_02133_ROLAND_000_122","オリアーもご苦労様でした。
引き続き、催しの体験会の方をお願いできますか？"
241,"TEXT_FESGSC001_02133_ROLAND_000_123","では、我々はこれにて失礼いたします。
もしも「異なる結末」を楽しみたいようでしたら、
ぜひ、もう一度「体験会」に参加してくださいませ！"
242,"TEXT_FESGSC001_02133_GODBERT_000_124","心ゆくまで楽しむといいですぞ！
ホッホッホゥ！"
243,"TEXT_FESGSC001_02133_OLLIER_000_125","事件を解決していただき、ありがとうございました！
……それとも、何か推理に引っかかる点でもおありですか？
改めて、推理し直していただいても構いませんが……。"
244,"TEXT_FESGSC001_02133_OLLIER_000_126","（★未使用／削除予定★）"
245,"TEXT_FESGSC001_02133_Q13_000_000","改めて推理し直す？"
246,"TEXT_FESGSC001_02133_A13_000_001","改めて推理する"
247,"TEXT_FESGSC001_02133_A13_000_002","いや、もう推理し直す必要はない"
248,"TEXT_FESGSC001_02133_OLLIER_000_127","かしこまりました。
改めて推理をしていただくために、
事件の状況を、最初から完全に再現するといたしましょう。"
249,"TEXT_FESGSC001_02133_OLLIER_000_128","関係者のみなさまを今一度集め、
同様に証言をしていただきます。
証拠品なども、元の状態に戻しておきましょう……。"
250,"TEXT_FESGSC001_02133_OLLIER_000_129","かしこまりました。
もし、新たに何か気づいたことなどがありましたら、
いつでもお声がけくださいね。"
251,"TEXT_FESGSC001_02133_OLLIER_000_130","（★未使用／削除予定★）"
