key,0,1
228,"TEXT_KINGMI106_05369_ORIGINALSPHENE_000_330","アレキサンドライトの石言葉は「<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>守護<UIGlow>01</UIGlow><UIForeground>01</UIForeground>」、サファイアは「<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>誠実<UIGlow>01</UIGlow><UIForeground>01</UIForeground>」、
ガーネットは「<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>純真<UIGlow>01</UIGlow><UIForeground>01</UIForeground>」だったよね。
所長の端末に入力して試してみようよ！"
229,"TEXT_KINGMI106_05369_ORIGINALSPHENE_000_335","うん、また聞きたくなったら声かけてね！"
230,"TEXT_KINGMI106_05369_SYSTEM_000_340","白いプレートに、2つの宝石が嵌っている。
青い宝石は<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>サファイア<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、赤い宝石は<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>ガーネット<UIGlow>01</UIGlow><UIForeground>01</UIForeground>だろうか。"
231,"TEXT_KINGMI106_05369_SYSTEM_000_345","宝石を嵌める穴はもう1箇所あるようだ。
取れてしまったのかもしれない……。"
232,"TEXT_KINGMI106_05369_SYSTEM_000_350","「アレキサンドライト」を穴に嵌めてみますか？"
233,"TEXT_KINGMI106_05369_SYSTEM_000_355","プレートに図形と文字列が浮かび上がってきた。
これはいったい……？"
234,"TEXT_KINGMI106_05369_Q7_000_000","浮かび上がったものは？"
235,"TEXT_KINGMI106_05369_A7_000_001","ただの装飾……？"
236,"TEXT_KINGMI106_05369_A7_000_002","魔法回路……？"
237,"TEXT_KINGMI106_05369_A7_000_003","この施設の見取り図……？"
238,"TEXT_KINGMI106_05369_SYSTEM_000_365","……装飾と言い切るには、あまりに意味ありげだ。
これは何の形だろうか？"
239,"TEXT_KINGMI106_05369_SYSTEM_000_370","……魔法回路にしては、ずいぶん単純な形をしている。
ほかに考えられることはないだろうか？"
240,"TEXT_KINGMI106_05369_SYSTEM_000_375","この研究施設の見取り図が浮かび上がっているようだ。
パスワードに関係しているのかもしれない……
もっと詳しく調べてみよう。"
241,"TEXT_KINGMI106_05369_SYSTEM_000_380","<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>サファイア<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の宝石が嵌っている。
この施設でいえば、<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>第一実験室<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の位置だろうか。"
242,"TEXT_KINGMI106_05369_SYSTEM_000_385","<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>ガーネット<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の宝石が嵌っている。
この施設でいえば、<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>第二実験室<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の位置だろうか。"
243,"TEXT_KINGMI106_05369_SYSTEM_000_390","<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>アレキサンドライト<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の宝石が嵌っている。
この施設でいえば、<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>所長室<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の位置だろうか。"
244,"TEXT_KINGMI106_05369_SYSTEM_000_395","何やら文字らしきものが浮かび上がっている……。"
245,"TEXT_KINGMI106_05369_GULOOLJA_100_395","わあ、さっきの宝石が役に立ったんだね！
どれどれ……？"
246,"TEXT_KINGMI106_05369_GULOOLJA_110_395","うーん、「石の意味を知れ」って書いてあるみたい。
もしかして、アレクサンドリアの<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>石言葉<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のことかな？"
247,"TEXT_KINGMI106_05369_GULOOLJA_115_395","アレクサンドリアでは昔から、石の種類ごとに、
それぞれを象徴する言葉を当てはめてたんだって。"
248,"TEXT_KINGMI106_05369_GULOOLJA_120_395","僕は聞いたことがあるってくらいだけど、
<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>スフェーン<UIGlow>01</UIGlow><UIForeground>01</UIForeground>なら詳しく知ってるかもしれないね。
だって「スフェーン」っていうのも、宝石の名前でしょう？"
249,"TEXT_KINGMI106_05369_SYSTEM_000_396","「石の意味を知れ」と書かれているようだ。
アレクサンドリアの<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>石言葉<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に関係することだろうか……
<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>スフェーン<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に訊いてみよう。"
250,"TEXT_KINGMI106_05369_SYSTEM_000_400","まだパスワードを特定できそうにない……。
もう少し周囲を調べたり、仲間と話したりしてみよう。"
251,"TEXT_KINGMI106_05369_SYSTEM_000_401","パスワードを特定するための情報は、ある程度そろったようだ。
試してみようか……。"
252,"TEXT_KINGMI106_05369_SHALE_000_402","こちらの準備はオーケーです。
ウクラマトさんとクルルさんへお伝えするパスワード、
それから、この端末に入力するパスワードを決めましょう。"
253,"TEXT_KINGMI106_05369_SHALE_000_403","まずは、「第一実験室」のウクラマトさんですね。
お伝えするパスワードを教えてください。"
254,"TEXT_KINGMI106_05369_Q8_000_000","第一実験室のパスワードは？"
255,"TEXT_KINGMI106_05369_A8_000_001","サファイア"
256,"TEXT_KINGMI106_05369_A8_000_002","ガーネット"
257,"TEXT_KINGMI106_05369_A8_000_003","アレキサンドライト"
258,"TEXT_KINGMI106_05369_A8_000_004","守護"
259,"TEXT_KINGMI106_05369_A8_000_005","誠実"
260,"TEXT_KINGMI106_05369_A8_000_006","純真"
261,"TEXT_KINGMI106_05369_A8_000_007","キャンセル"
262,"TEXT_KINGMI106_05369_SHALE_000_405","次は、「第二実験室」のクルルさんです。
お伝えするパスワードを教えてください。"
263,"TEXT_KINGMI106_05369_Q9_000_000","第二実験室のパスワードは？"
264,"TEXT_KINGMI106_05369_A9_000_001","サファイア"
265,"TEXT_KINGMI106_05369_A9_000_002","ガーネット"
266,"TEXT_KINGMI106_05369_A9_000_003","アレキサンドライト"
267,"TEXT_KINGMI106_05369_A9_000_004","守護"
268,"TEXT_KINGMI106_05369_A9_000_005","誠実"
269,"TEXT_KINGMI106_05369_A9_000_006","純真"
270,"TEXT_KINGMI106_05369_A9_000_007","キャンセル"
271,"TEXT_KINGMI106_05369_SHALE_000_407","最後に、「所長室」の端末に入力するパスワードは何にしますか？"
272,"TEXT_KINGMI106_05369_Q10_000_000","所長室のパスワードは？"
273,"TEXT_KINGMI106_05369_A10_000_001","サファイア"
274,"TEXT_KINGMI106_05369_A10_000_002","ガーネット"
275,"TEXT_KINGMI106_05369_A10_000_003","アレキサンドライト"
276,"TEXT_KINGMI106_05369_A10_000_004","守護"
277,"TEXT_KINGMI106_05369_A10_000_005","誠実"
278,"TEXT_KINGMI106_05369_A10_000_006","純真"
279,"TEXT_KINGMI106_05369_A10_000_007","キャンセル"
280,"TEXT_KINGMI106_05369_SHALE_000_409","3つのパスワードが決まりましたね。
あとはタイミングを合わせて実行すれば……。"
281,"TEXT_KINGMI106_05369_SHALE_000_410","エラーですね……まだ情報が足りないのでしょうか。
<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>スフェーン<UIGlow>01</UIGlow><UIForeground>01</UIForeground>さんや<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>グルージャ<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が何か気付いたかもしれません。
<UIForeground>F20246</UIForeground><UIGlow>F20245</UIGlow>宝石付きのプレート<UIGlow>01</UIGlow><UIForeground>01</UIForeground>も何かのヒントになりそうですよね。"
282,"TEXT_KINGMI106_05369_SHALE_000_411","うーん……エラーが出てしまいますね。
必要な情報はそろってると思うんですが、
パスワードが間違ってるのかもしれません。"
283,"TEXT_KINGMI106_05369_SHALE_000_412","ひとまずエラーが出てる部屋を特定してみますね。
ええと……"
284,"TEXT_KINGMI106_05369_SHALE_000_413","第一実験室……エラー。"
285,"TEXT_KINGMI106_05369_SHALE_000_414","第二実験室……エラー。"
286,"TEXT_KINGMI106_05369_SHALE_000_415","所長室……エラー。"
287,"TEXT_KINGMI106_05369_SHALE_000_416","……以上です。
すみません、もう一度入力していただけますか？"
288,"TEXT_KINGMI106_05369_GULOOLJA_000_417","やったあ！！"
289,"TEXT_KINGMI106_05369_ORIGINALSPHENE_000_418","よかった、成功だね……！"
290,"TEXT_KINGMI106_05369_SHALE_000_419","これで機密室に乗りこめます。
ほかに目ぼしい場所もありませんし、
目的の中継装置も、きっとそこにあるはずです。"
291,"TEXT_KINGMI106_05369_SHALE_000_420","ウクラマトさんとクルルさんもそろったら、
すぐに向かいましょう！"
292,"TEXT_KINGMI106_05369_SHALE_000_450","みなさんおそろいですね。
それでは行きましょう、機密室へ。"
293,"TEXT_KINGMI106_05369_GULOOLJA_000_451","ふぅ……。
施設の探索、みんなおつかれさま。"
294,"TEXT_KINGMI106_05369_WUKLAMAT_000_452","想定してた方法とは違ったかもしれねぇけどさ、
カリュクスの潜伏先は掴めたし、
次にやるべきこともハッキリしたな。"
295,"TEXT_KINGMI106_05369_KRILE_000_453","そうね、実験室に残っていた「鍵」の研究成果も気になるけれど、
それについては、日をあらためて調査しましょう。"
296,"TEXT_KINGMI106_05369_SHALE_000_454","では、一度バックルームに戻るとしますか。
ほかのみなさんとも連携をとる必要があるでしょうしね。"
297,"TEXT_KINGMI106_05369_GULOOLJA_000_455","シェール、帰ってきてからずっとイライラしてるんだ……。
カリュクスの態度が原因だと思うんだけど……
大丈夫、僕がなんとかするから！"
298,"TEXT_KINGMI106_05369_ORIGINALSPHENE_000_460","もうひとりの私が、キミに「鍵」を託した。
自分自身を変えることができなかった彼女の最後の選択が、
私たちの未来を変えようとしてるんだ……。"
299,"TEXT_KINGMI106_05369_KRILE_000_465","ヤ・シュトラたちには、簡単に状況を伝えておいたわ。
ひとまずは、本当におつかれさま。"
300,"TEXT_KINGMI106_05369_WUKLAMAT_000_470","……決着をつけるぜ。
アイツだけは絶対に許せねぇ。"
301,"TEXT_KINGMI106_05369_ERENVILLE_000_475","こちらの状況は芳しくないが……
おたくらが無事に帰ってきてくれてよかった。"
302,"TEXT_KINGMI106_05369_SHALE_000_480","ハァ……ちくしょう……。
あそこまで迫ったんだから、
僕の手でカリュクスの居場所を突き止めてやりたかった……！"
303,"TEXT_KINGMI106_05369_SHALE_000_481","なにが無駄足だ！
それに先王やみなさんへの、あの言いぐさも……
本ッ当に腹が立ちますよ。"
304,"TEXT_KINGMI106_05369_SHALE_100_481","……でも、施設を調査したことで、
今まで知り得なかったプリザベーションの実態も掴めました。
それが今後、何かしらの役に立つといいんですが。"
305,"TEXT_KINGMI106_05369_SHALE_000_482","ここから先に待ち受けるのがカリュクスとの直接対決なら、
僕にできることはもう多くないかもしれません。
ですが引き続き最後まで、精一杯やらせてもらいますよ。"
